2019-09-02 09:27:25,550 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:债券类别*
2019-09-02 09:27:25,551 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:[{"RatingDate":"","AgentId":"5","Rating":"","IsPlus":false}]
2019-09-02 09:27:25,551 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:多家评级
2019-09-02 09:27:25,551 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:1
2019-09-02 09:27:25,551 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:未付利息结转方式*
2019-09-02 09:27:25,551 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:BaseOnPaymentDay
2019-09-02 09:27:25,551 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:付息频率*
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:0
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:利息舍入规则
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:1
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:是否由中债登兑付
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:自持比例(%)
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:本息兑付(利息精度)
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:null
2019-09-02 09:27:25,552 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:本息兑付(本金精度)
